"12/22/2021 22:35","3512B Center (4TN00222)","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
"Unit Descriptions","kPa","kPa","%","RPM","kPa","kPa","kPa","Deg C","Deg C"
511,60,478,78,1659,99.0,99.5,0.1,445,409
512,60,478,78,1667,99.0,99.5,0.2,445,409
513,58,478,78,1663,99.0,99.5,0.1,445,404
514,58,478,78,1663,99.0,99.5,0.1,445,404
515,58,477,78,1660,99.0,99.5,0.0,449,414
516,60,477,78,1661,99.0,99.5,0.1,458,427
517,56,478,78,1660,99.0,99.5,0.1,458,409
518,56,478,78,1660,99.0,99.5,0.1,449,409
519,60,477,78,1656,99.0,99.5,0.1,449,418
520,54,478,78,1665,99.0,99.5,0.1,441,422
521,54,478,78,1665,99.0,99.5,0.1,441,422
522,58,478,78,1659,99.0,99.5,0.1,458,414
523,56,478,78,1662,99.0,99.5,0.1,454,418
524,56,478,78,1671,99.0,99.5,0.2,454,418
525,60,478,78,1661,99.0,99.5,0.1,463,418
526,58,478,78,1666,99.0,99.5,0.2,463,414
527,58,478,78,1666,99.0,99.5,0.2,445,404
528,58,478,78,1667,99.0,99.5,0.2,445,400
529,54,478,78,1661,99.0,99.5,0.2,445,404
530,54,478,78,1673,99.0,99.5,0.0,449,404
531,60,478,78,1666,99.0,99.5,0.1,449,409
532,56,478,78,1666,99.0,99.5,0.2,436,427
533,60,479,78,1660,99.0,99.5,0.1,436,427
534,56,479,78,1663,99.0,99.5,0.2,436,418
535,56,479,78,1663,99.0,99.5,0.2,436,418
536,58,480,78,1660,99.0,99.5,0.0,445,400
537,52,480,78,1668,99.0,99.5,0.1,458,404
538,54,480,78,1659,99.0,99.5,0.2,458,404
539,58,480,78,1663,99.0,99.5,0.0,431,422
540,56,480,78,1666,99.0,99.5,0.1,431,409
541,56,480,78,1666,99.0,99.5,0.1,458,409
542,50,480,78,1658,99.0,99.5,0.2,458,404
543,52,479,78,1658,99.0,99.5,0.0,436,422
544,52,478,78,1660,99.0,99.5,0.2,436,400
545,56,478,78,1660,99.0,99.5,0.2,436,400
546,58,478,78,1658,99.0,99.5,0.1,431,418
547,54,477,78,1663,99.0,99.5,0.0,431,414
548,56,478,78,1660,99.0,99.5,0.0,441,409
549,54,478,78,1663,99.0,99.5,0.2,441,409
550,54,478,78,1663,99.0,99.5,0.1,454,404
551,56,479,78,1658,99.0,99.5,0.0,458,418
552,56,478,78,1661,99.0,99.5,0.2,458,400
553,56,478,78,1660,99.0,99.5,0.0,454,409
554,58,478,78,1655,99.0,99.5,0.0,454,404
555,58,477,78,1659,99.0,99.5,0.2,454,404
556,56,478,78,1655,99.0,99.5,0.2,454,409
557,56,478,78,1655,99.0,99.5,0.2,436,409
558,54,478,78,1663,99.0,99.5,0.0,449,409
559,54,478,78,1663,99.0,99.5,0.0,449,409
560,60,478,78,1660,99.0,99.5,0.1,431,400
561,56,478,78,1655,99.0,99.5,0.1,431,418
562,52,477,78,1656,99.0,99.5,0.0,441,418
563,52,477,78,1656,99.0,99.5,0.0,441,418
564,54,476,78,1654,99.0,99.5,0.1,449,422
565,60,476,78,1652,99.0,99.5,0.1,449,400
566,60,476,78,1651,99.0,99.5,0.2,449,414
567,60,476,78,1660,99.0,99.5,0.1,441,414
568,62,476,78,1657,99.0,99.5,0.1,441,422
569,62,476,78,1659,99.0,99.5,0.1,441,422
570,58,476,78,1657,99.0,99.5,0.1,441,422
571,60,477,78,1656,99.0,99.5,0.1,445,409
572,62,477,78,1659,99.0,99.5,0.1,454,409
573,58,477,78,1663,99.0,99.5,0.0,454,400
574,60,477,78,1658,99.0,99.5,0.1,449,427
575,58,478,78,1668,99.0,99.5,0.1,449,427
576,58,477,78,1660,99.0,99.5,0.2,445,418
577,58,478,78,1658,99.0,99.5,0.1,445,414
578,60,478,78,1669,99.0,99.5,0.1,454,427
579,60,478,78,1667,99.0,99.5,0.2,458,422
580,56,477,78,1660,99.0,99.5,0.0,458,427
581,60,477,78,1672,99.0,99.5,0.0,449,414
582,58,477,78,1668,99.0,99.5,0.1,449,409
583,58,478,78,1665,99.0,99.5,0.1,454,400
584,58,477,78,1668,99.0,99.5,0.1,454,422
585,60,477,78,1666,99.0,99.5,0.1,449,404
586,58,477,78,1661,99.0,99.5,0.1,449,422
587,58,477,78,1661,99.0,99.5,0.2,449,418
588,56,477,78,1665,99.0,99.5,0.1,454,418
589,60,477,78,1662,99.0,99.5,0.1,454,418
590,56,477,78,1657,99.0,99.5,0.2,436,409
591,56,478,78,1665,99.0,99.5,0.1,436,414
592,58,477,78,1660,99.0,99.5,0.0,463,418
593,58,477,78,1660,99.0,99.5,0.1,458,404
594,60,477,78,1658,99.0,99.5,0.2,458,422
595,58,476,78,1660,99.0,99.5,0.1,454,422
596,60,476,78,1658,99.0,99.5,0.1,454,422
597,60,477,78,1660,99.0,99.5,0.2,458,427
598,60,477,78,1667,99.0,99.5,0.0,458,422
599,60,477,78,1667,99.0,99.5,0.0,458,422
600,54,477,78,1669,99.0,99.5,0.0,436,414
601,60,477,78,1658,99.0,99.5,0.0,436,409
602,54,477,78,1667,99.0,99.5,0.1,454,409
603,58,477,78,1661,99.0,99.5,0.1,454,409
604,60,477,78,1666,99.0,99.5,0.1,458,414
605,54,478,78,1659,99.0,99.5,0.0,445,422
606,54,478,78,1668,99.0,99.5,0.0,445,414
607,58,477,78,1662,99.0,99.5,0.1,458,418
608,58,477,78,1656,99.0,99.5,0.2,458,422
609,62,476,78,1657,99.0,99.5,0.2,441,409
610,62,476,78,1657,99.0,99.5,0.2,441,409
611,54,477,78,1655,99.0,99.5,0.1,441,427
612,56,477,78,1659,99.0,99.5,0.1,454,418
613,56,477,78,1659,99.0,99.5,0.1,454,418
614,56,476,78,1658,99.0,99.5,0.1,449,422
615,56,476,78,1658,99.0,99.5,0.1,449,422
616,58,477,78,1655,99.0,99.5,0.1,449,422
617,58,477,78,1655,99.0,99.5,0.1,449,422
618,60,476,78,1657,99.0,99.5,0.0,441,414
619,60,477,78,1662,99.0,99.5,0.1,449,427
620,60,476,78,1660,99.0,99.5,0.1,449,422
621,56,476,78,1666,99.0,99.5,0.1,441,414
622,54,476,78,1654,99.0,99.5,0.2,441,414
623,58,476,78,1661,99.0,99.5,0.2,454,427
624,56,476,78,1667,99.0,99.5,0.2,454,404
625,58,476,78,1660,99.0,99.5,0.2,445,404
626,60,477,78,1657,99.0,99.5,0.2,445,409
627,60,477,78,1659,99.0,99.5,0.1,445,404
628,62,476,78,1658,99.0,99.5,0.1,449,409
629,54,477,78,1659,99.0,99.5,0.1,449,404
630,58,477,78,1657,99.0,99.5,0.2,441,418
631,58,477,78,1657,99.0,99.5,0.2,441,418
632,58,477,78,1657,99.0,99.5,0.1,445,427
633,58,477,78,1657,99.0,99.5,0.2,441,409
634,58,477,78,1657,99.0,99.5,0.2,441,409
635,56,477,78,1661,99.0,99.5,0.0,445,414
636,58,477,78,1665,99.0,99.5,0.1,445,404
637,58,476,78,1659,99.0,99.5,0.2,454,427
638,58,476,78,1659,99.0,99.5,0.2,454,427
639,62,477,78,1660,99.0,99.5,0.0,458,418
640,58,477,78,1663,99.0,99.5,0.1,445,422
641,58,477,78,1658,99.0,99.5,0.1,445,422
642,60,477,78,1659,99.0,99.5,0.1,454,404
643,60,477,78,1658,99.0,99.5,0.2,454,418
644,58,477,78,1666,99.0,99.5,0.1,445,418
645,56,478,78,1668,99.0,99.5,0.1,445,418
646,58,478,78,1659,99.0,99.5,0.2,449,400
647,60,477,78,1656,99.0,99.5,0.2,445,418
648,60,477,78,1660,99.0,99.5,0.0,445,418
649,58,477,78,1666,99.0,99.5,0.0,445,418
650,58,477,78,1661,99.0,99.5,0.2,445,422
651,60,478,78,1660,99.0,99.5,0.2,454,422
652,62,478,78,1667,99.0,99.5,0.2,454,422
653,62,478,78,1665,99.0,99.5,0.1,454,418
654,60,478,78,1659,99.0,99.5,0.0,449,409
655,58,478,78,1662,99.0,99.5,0.2,449,414
656,60,478,78,1665,99.0,99.5,0.1,449,427
657,54,478,78,1659,99.0,99.5,0.1,449,409
658,60,479,78,1662,99.0,99.5,0.1,454,409
659,58,479,78,1660,99.0,99.5,0.0,454,414
660,60,478,78,1660,99.0,99.5,0.1,454,404
661,56,478,78,1665,99.0,99.5,0.0,436,414
662,58,478,78,1661,99.0,99.5,0.2,436,404
663,56,478,78,1659,99.0,99.5,0.2,458,422
664,56,479,78,1665,99.0,99.5,0.1,458,409
665,56,479,78,1666,99.0,99.5,0.1,449,418
666,56,479,78,1666,99.0,99.5,0.1,449,418
667,58,478,78,1667,99.0,99.5,0.1,463,404
668,58,477,78,1657,99.0,99.5,0.2,458,422
669,58,477,78,1654,99.0,99.5,0.1,458,422
670,54,477,78,1657,99.0,99.5,0.1,445,404
671,56,476,78,1657,99.0,99.5,0.0,445,409
672,58,476,78,1657,99.0,99.5,0.2,454,418
673,62,476,78,1658,99.0,99.5,0.2,454,404
674,60,476,78,1659,99.0,99.5,0.2,445,400
675,60,475,78,1658,99.0,99.5,0.1,463,404
676,58,476,78,1660,99.0,99.5,0.1,463,409
677,58,476,78,1656,99.0,99.5,0.2,445,409
678,58,476,78,1654,99.0,99.5,0.2,445,414
679,62,476,78,1659,99.0,99.5,0.1,445,418
680,62,476,78,1655,99.0,99.5,0.1,445,418
681,60,476,78,1661,99.0,99.5,0.2,454,422
682,62,476,78,1657,99.0,99.5,0.2,445,414
683,64,476,78,1649,99.0,99.5,0.1,445,427
684,64,475,78,1652,99.0,99.5,0.2,454,414
685,62,475,78,1652,99.0,99.5,0.2,454,427
686,62,475,78,1658,99.0,99.5,0.1,463,404
687,62,474,78,1649,99.0,99.5,0.0,463,409
688,66,473,78,1654,99.0,99.5,0.2,458,422
689,62,473,78,1652,99.0,99.5,0.2,449,422
690,62,472,78,1652,99.0,99.5,0.2,449,409
691,64,472,78,1656,99.0,99.5,0.2,458,422
692,64,471,78,1666,99.0,99.5,0.1,458,427
693,64,471,78,1657,99.0,99.5,0.2,458,427
694,64,471,78,1657,99.0,99.5,0.2,458,427
695,68,471,78,1658,99.0,99.5,0.2,449,431
696,68,471,78,1662,99.0,99.5,0.1,468,427
697,72,471,78,1657,99.0,99.5,0.1,468,427
698,72,472,78,1667,99.0,99.5,0.0,454,431
699,72,472,78,1663,99.0,99.5,0.2,454,422
700,68,472,78,1661,99.0,99.5,0.1,468,441
701,68,472,78,1669,99.0,99.5,0.1,468,441
702,66,472,78,1661,99.0,99.5,0.2,463,441
703,70,472,78,1660,99.0,99.5,0.2,468,418
704,66,472,78,1659,99.0,99.5,0.1,468,418
705,72,473,78,1667,99.0,99.5,0.2,472,431
706,70,473,78,1665,99.0,99.5,0.2,472,441
707,68,473,78,1668,99.0,99.0,0.2,476,422
708,66,474,78,1670,99.0,99.5,0.2,476,441
709,72,474,78,1663,99.0,99.0,0.2,458,441
710,70,475,78,1669,99.0,99.5,0.2,458,422
711,64,477,78,1668,99.0,99.5,0.1,458,436
712,66,476,78,1667,99.0,99.5,0.2,472,422
713,68,476,78,1665,99.0,99.5,0.2,472,441
714,70,476,78,1668,99.0,99.5,0.2,454,422
715,70,476,78,1668,99.0,99.5,0.2,454,422
716,64,476,78,1662,99.0,99.5,0.2,458,431
717,64,475,78,1667,99.0,99.5,0.2,472,418
718,64,475,78,1667,99.0,99.5,0.2,472,418
719,64,476,78,1667,99.0,99.5,0.2,454,445
720,66,476,78,1660,99.0,99.5,0.1,454,418
721,58,476,78,1661,99.0,99.5,0.1,454,418
722,58,476,78,1661,99.0,99.5,0.1,454,418
723,62,476,78,1662,99.0,99.5,0.2,449,441
724,66,476,78,1661,99.0,99.5,0.0,458,427
725,64,476,78,1659,99.0,99.5,0.1,458,414
726,62,476,78,1660,99.0,99.5,0.2,472,431
727,58,476,78,1670,99.0,99.5,0.1,472,422
728,60,476,78,1661,99.0,99.5,0.1,454,422
729,62,476,78,1662,99.0,99.5,0.0,454,436
730,62,477,78,1663,99.0,99.5,0.2,458,427
731,62,477,78,1665,99.0,99.5,0.1,458,414
732,64,478,78,1667,99.0,99.5,0.1,458,436
733,60,478,78,1667,99.0,99.5,0.2,468,436
734,58,478,78,1661,99.0,99.5,0.2,468,422
735,58,479,78,1660,99.0,99.5,0.2,449,441
736,56,478,78,1663,99.0,99.5,0.2,449,427
737,62,479,78,1660,99.0,99.5,0.2,468,436
738,60,479,78,1661,99.0,99.5,0.2,449,418
739,62,479,78,1658,99.0,99.5,0.2,449,414
740,58,478,78,1659,99.0,99.5,0.2,449,436
741,62,478,78,1661,99.0,99.5,0.1,449,422
742,58,479,78,1670,99.0,99.5,0.1,463,414
743,58,479,78,1670,99.0,99.5,0.1,463,414
744,62,478,78,1661,99.0,99.5,0.1,468,414
745,56,478,78,1659,99.0,99.5,0.1,463,414
746,56,479,78,1661,99.0,99.5,0.1,463,409
747,58,478,78,1662,99.0,99.5,0.1,463,418
748,58,478,78,1662,99.0,99.5,0.1,463,409
749,56,477,78,1650,99.0,99.5,0.2,454,418
750,56,477,78,1650,99.0,99.5,0.2,454,418
751,58,475,78,1652,99.0,99.5,0.2,458,431
752,60,475,78,1666,99.0,99.5,0.1,449,418
753,62,475,78,1668,99.0,99.5,0.2,449,427
754,62,475,78,1667,99.0,99.5,0.2,458,414
755,60,476,78,1673,99.0,99.5,0.2,458,414
756,60,477,78,1670,99.0,99.5,0.2,458,427
757,60,477,78,1665,99.0,99.5,0.2,458,427
758,56,476,78,1660,99.0,99.5,0.1,445,414
759,58,477,78,1661,99.0,99.5,0.1,454,414
760,62,477,78,1665,99.0,99.5,0.1,454,414
761,62,477,78,1656,99.0,99.5,0.1,458,414
762,60,476,78,1658,99.0,99.5,0.2,458,409
763,60,476,78,1654,99.0,99.5,0.0,445,427
764,60,476,78,1658,99.0,99.5,0.1,445,436
765,58,475,78,1661,99.0,99.5,0.2,458,427
766,62,474,78,1661,99.0,99.5,0.2,472,414
767,62,474,78,1662,99.0,99.5,0.1,472,414
768,66,474,78,1652,99.0,99.5,0.1,468,431
769,64,474,78,1663,99.0,99.5,0.1,468,418
770,64,475,78,1673,99.0,99.5,0.2,449,422
771,64,476,78,1670,99.0,99.5,0.1,449,418
772,60,477,78,1677,99.0,99.5,0.2,458,418
773,58,477,78,1660,99.0,99.5,0.1,445,427
774,62,477,78,1659,99.0,99.5,0.2,445,427
775,64,477,78,1661,99.0,99.5,0.1,463,418
776,62,477,78,1659,99.0,99.5,0.0,463,427
777,60,477,78,1666,99.0,99.5,0.1,454,414
778,56,477,78,1665,99.0,99.5,0.1,454,414
779,60,478,78,1663,99.0,99.5,0.1,463,436
780,62,477,78,1661,99.0,99.5,0.1,445,414
781,60,477,78,1661,99.0,99.5,0.1,445,431
782,62,477,78,1660,99.0,99.5,0.1,463,431
783,62,477,78,1660,99.0,99.5,0.0,463,436
784,60,477,78,1662,99.0,99.5,0.0,463,418
785,58,476,78,1659,99.0,99.5,0.1,463,422
786,56,477,78,1661,99.0,99.5,0.1,458,418
787,58,477,78,1662,99.0,99.5,0.1,463,418
788,58,477,78,1667,99.0,99.5,0.2,463,427
789,58,476,78,1663,99.0,99.5,0.1,445,414
790,58,477,78,1662,99.0,99.5,0.1,445,414
791,60,477,78,1662,99.0,99.5,0.1,458,409
792,60,477,78,1662,99.0,99.5,0.0,458,431
793,54,477,78,1663,99.0,99.5,0.1,468,427
794,56,477,78,1668,99.0,99.5,0.1,445,427
795,56,477,78,1661,99.0,99.5,0.2,445,409
796,58,476,78,1654,99.0,99.5,0.0,458,427
797,58,476,78,1667,99.0,99.5,0.2,458,418
798,60,477,78,1665,99.0,99.5,0.2,454,418
799,60,477,78,1676,99.0,99.5,0.1,454,409
800,58,479,78,1672,99.0,99.5,0.0,449,418
801,58,480,78,1676,99.0,99.5,0.1,458,422
802,58,481,78,1668,99.0,99.5,0.0,458,431
803,56,480,78,1663,99.0,99.5,0.2,449,422
804,54,481,78,1670,99.0,99.5,0.1,449,422
805,50,480,78,1663,99.0,99.5,0.0,463,422
806,54,480,78,1655,99.0,99.5,0.1,463,422
807,50,480,78,1655,99.0,99.5,0.2,454,404
808,50,479,78,1657,99.0,99.5,0.1,441,422
809,52,479,78,1660,99.0,99.5,0.2,441,418
810,50,480,78,1661,99.0,99.5,0.0,454,404
811,54,480,78,1644,99.0,99.5,0.1,454,418
812,52,479,78,1636,99.0,99.5,0.2,441,418
813,54,476,78,1656,99.0,99.5,0.1,441,395
814,58,476,78,1666,99.0,99.5,0.2,445,395
815,58,475,78,1667,99.0,99.5,0.2,441,409
816,58,475,78,1645,99.0,99.5,0.0,441,414
817,60,470,78,1627,99.0,99.5,0.2,445,414
818,70,470,78,1623,99.0,99.5,0.2,445,404
819,68,469,78,1609,99.0,99.5,0.2,449,400
820,72,464,78,1601,99.0,99.5,0.2,449,409
821,70,463,78,1591,99.0,99.5,0.1,468,418
822,72,462,78,1595,99.0,99.5,0.2,472,409
823,70,461,78,1603,99.0,99.5,0.2,472,422
824,78,462,78,1635,99.0,99.5,0.2,463,441
825,80,465,78,1678,99.0,99.0,0.1,463,436
826,74,466,78,1706,99.0,99.0,0.1,472,436
827,66,471,78,1695,99.0,99.5,0.0,472,445
828,66,476,78,1667,99.0,99.5,0.1,463,431
829,62,477,72,1630,99.0,99.5,0.1,463,441
830,62,477,72,1594,99.0,99.5,0.1,463,441
831,60,475,70,1575,99.0,99.5,0.2,468,422
832,52,474,70,1571,99.0,99.5,0.0,468,431
833,52,471,70,1569,99.0,99.5,0.2,463,436
834,52,471,70,1560,99.0,99.5,0.0,463,427
835,52,469,70,1539,99.5,99.5,0.1,445,431
836,48,468,70,1523,99.5,99.5,0.1,454,418
837,52,461,70,1530,99.5,99.5,0.1,454,431
838,50,461,70,1566,99.5,99.5,0.2,441,414
839,54,461,70,1597,99.0,99.5,0.2,441,409
840,52,463,70,1588,99.0,99.5,0.2,441,431
841,50,465,70,1573,99.5,99.5,0.0,441,418
842,46,466,70,1565,99.5,99.5,0.1,458,414
843,44,467,70,1572,99.5,99.5,0.0,454,436
844,44,467,70,1554,99.5,99.5,0.1,454,414
845,42,466,70,1543,99.5,99.5,0.1,458,422
846,44,465,70,1527,99.5,99.5,0.1,458,422
847,50,463,70,1528,99.5,99.5,0.2,436,431
848,46,461,70,1553,99.5,99.5,0.2,436,422
849,52,459,70,1583,99.5,99.5,0.2,445,422
850,48,463,70,1598,99.0,99.5,0.0,445,418
851,48,465,70,1589,99.0,99.5,0.1,454,414
852,52,466,70,1564,99.5,99.5,0.0,441,422
853,48,465,70,1553,99.5,99.5,0.1,441,431
854,42,466,64,1531,99.5,99.5,0.0,441,418
855,42,466,64,1501,99.5,99.5,0.1,441,431
856,40,465,64,1475,99.5,100.0,0.2,445,422
857,38,463,64,1468,99.5,100.0,0.1,445,422
858,38,464,64,1467,99.5,100.0,0.1,449,422
859,34,463,64,1465,99.5,100.0,0.1,431,400
860,32,462,63,1463,99.5,100.0,0.2,431,418
861,34,461,63,1461,99.5,100.0,0.1,427,409
862,30,461,63,1464,99.5,100.0,0.2,427,395
863,32,460,63,1473,99.5,100.0,0.0,431,395
864,30,461,63,1472,99.5,100.0,0.1,431,404
865,32,460,63,1473,99.5,100.0,0.0,414,386
866,30,461,63,1474,99.5,100.0,0.2,409,386
867,32,460,63,1479,99.5,100.0,0.0,409,404
868,30,462,63,1473,99.5,100.0,0.0,431,409
869,28,461,63,1479,99.5,100.0,0.0,431,382
870,30,461,63,1473,99.5,100.0,0.1,414,386
871,30,461,63,1480,99.5,100.0,0.0,414,400
872,30,462,63,1484,99.5,100.0,0.1,409,395
873,32,462,63,1483,99.5,100.0,0.0,422,400
874,28,462,63,1476,99.5,100.0,0.1,422,400
875,28,462,63,1478,99.5,100.0,0.1,404,377
876,28,462,63,1474,99.5,100.0,0.2,404,377
877,30,461,63,1460,99.5,100.0,0.0,404,377
878,28,461,63,1450,99.5,100.0,0.1,404,386
879,32,459,63,1440,99.5,100.0,0.1,409,386
880,30,455,63,1441,99.5,100.0,0.2,414,390
881,38,451,63,1450,99.5,100.0,0.2,414,395
882,42,448,63,1470,99.5,100.0,0.1,414,377
883,42,447,55,1477,99.5,100.0,0.2,414,400
884,40,450,43,1364,99.5,100.0,0.1,436,377
885,36,444,42,1308,99.5,100.0,0.1,436,390
886,32,444,42,1272,99.5,100.0,0.0,431,390
887,30,441,42,1243,100.0,100.0,0.0,431,382
888,26,429,42,1213,100.0,100.0,0.0,414,404
889,22,425,42,1195,100.0,100.0,0.2,409,382
890,22,421,42,1191,100.0,100.0,0.1,409,404
891,20,417,40,1176,100.0,100.0,0.2,409,382
892,20,414,40,1175,100.0,100.0,0.2,409,382
893,16,413,26,1160,100.0,100.0,0.2,400,373
894,14,412,14,1098,100.0,100.0,0.2,400,386
895,12,407,14,1035,100.0,100.0,0.2,404,382
896,12,395,14,967,100.0,100.0,0.2,377,363
897,12,386,14,907,100.0,100.0,0.2,377,368
898,12,384,14,843,100.0,100.0,0.2,373,368
899,12,374,14,797,100.5,100.5,0.2,373,359
900,8,361,14,803,100.5,100.5,0.2,359,340
901,10,344,14,817,100.5,100.5,0.2,359,354
902,8,342,14,828,100.0,100.0,0.2,359,340
903,8,339,14,831,100.5,100.5,0.1,363,345
904,8,337,14,837,100.5,100.5,0.2,363,332
905,8,338,14,836,100.5,100.0,0.2,368,349
906,8,338,14,843,100.5,100.0,0.1,368,332
907,6,339,14,848,100.5,100.5,0.2,349,332
908,8,341,14,843,100.5,100.0,0.1,349,345
909,8,342,14,835,100.5,100.5,0.1,363,336
910,8,343,14,832,100.5,100.5,0.2,345,327
911,6,342,14,825,100.5,100.5,0.2,345,327
912,4,343,14,833,100.5,100.5,0.2,345,318
913,6,342,14,830,100.5,100.5,0.2,345,313
914,6,343,13,824,100.5,100.5,0.1,345,318
915,6,342,14,821,100.5,100.5,0.2,345,318
916,6,341,13,822,100.5,100.5,0.2,336,313
917,6,341,14,829,100.5,100.5,0.2,332,308
918,4,341,13,825,100.5,100.5,0.2,332,318
919,4,341,13,820,100.5,100.5,0.2,336,290
920,4,340,13,820,100.5,100.5,0.1,336,299
921,4,339,13,819,100.5,100.5,0.1,322,299
922,6,338,13,820,100.5,100.5,0.1,322,304
923,6,337,13,819,100.5,100.5,0.1,322,308
924,4,336,13,823,100.5,100.5,0.2,327,304
925,4,335,14,813,100.5,100.5,0.1,327,299
926,4,335,13,812,100.5,100.5,0.1,327,280
927,4,334,13,809,100.5,100.5,0.1,327,299
928,4,332,13,809,100.5,100.5,0.2,327,290
929,4,330,13,807,100.5,100.5,0.2,327,290
930,6,327,13,808,100.5,100.5,0.1,327,276
931,6,325,13,808,100.5,100.5,0.1,322,290
932,6,322,13,815,100.5,100.5,0.1,322,290
933,6,320,13,806,100.5,100.5,0.1,308,276
934,6,320,13,808,100.5,100.5,0.0,308,276
935,6,318,13,811,100.5,100.5,0.1,308,290
936,6,317,13,817,100.5,100.5,0.0,308,276
937,8,317,13,824,100.5,100.5,0.1,336,285
938,6,317,13,824,100.5,100.5,0.1,318,299
939,6,318,13,828,100.5,100.5,0.2,318,280
940,6,319,13,821,100.5,100.5,0.1,313,304
941,8,318,13,818,100.5,100.5,0.1,313,280
942,8,318,13,820,100.5,100.5,0.0,340,308
943,6,317,13,820,100.5,100.5,0.1,340,285
944,8,317,13,822,100.5,100.5,0.1,318,280
945,8,316,13,821,100.5,100.5,0.1,327,313
946,8,316,13,822,100.5,100.5,0.2,327,313
947,8,317,13,828,100.5,100.5,0.1,336,318
948,6,319,13,830,100.5,100.5,0.0,336,313
949,6,320,13,835,100.5,100.0,0.1,340,290
950,6,320,13,831,100.5,100.0,0.1,340,318
951,6,322,13,833,100.5,100.0,0.1,332,304
952,8,323,13,832,100.5,100.5,0.2,332,322
953,8,325,13,839,100.5,100.0,0.1,332,322
954,8,326,13,832,100.5,100.5,0.1,349,304
955,8,326,13,823,100.5,100.5,0.1,349,327
956,8,326,13,824,100.5,100.5,0.1,336,304
957,8,326,13,833,100.5,100.5,0.2,336,318
958,10,327,13,837,100.5,100.5,0.1,349,318
959,6,325,32,866,100.5,100.5,0.2,332,308
960,6,332,32,944,100.5,100.0,0.0,332,304
961,8,340,15,989,100.0,100.0,0.0,349,308
962,8,343,14,936,100.5,100.0,0.2,349,327
963,8,348,13,875,100.0,100.0,0.0,359,304
964,8,349,13,827,100.5,100.0,0.2,359,308
965,8,338,14,809,100.5,100.5,0.2,345,322
966,8,332,14,809,100.5,100.5,0.2,354,322
967,8,328,14,816,100.5,100.5,0.1,354,308
968,8,326,14,818,100.5,100.5,0.1,340,308
969,6,326,13,828,100.5,100.5,0.2,340,308
970,8,326,14,828,100.5,100.5,0.1,359,308
971,8,327,14,828,100.5,100.5,0.0,359,308
972,6,327,14,828,100.5,100.0,0.1,340,318
973,6,328,14,828,100.5,100.0,0.1,340,327
974,6,328,14,833,100.5,100.5,0.2,345,313
975,6,328,14,829,100.5,100.5,0.2,345,318
976,6,328,14,831,100.5,100.5,0.2,349,313
977,6,328,14,829,100.5,100.5,0.2,349,322
978,6,328,14,832,100.5,100.5,0.2,336,304
979,6,329,14,826,100.5,100.5,0.1,332,313
980,6,328,14,826,100.5,100.5,0.2,332,327
981,8,327,14,822,100.5,100.5,0.1,354,327
982,6,327,14,823,100.5,100.5,0.1,354,313
983,6,327,14,829,100.5,100.5,0.1,336,313
984,6,328,14,825,100.5,100.5,0.1,336,308
985,4,327,13,825,100.5,100.5,0.1,349,308
986,6,327,14,822,100.5,100.5,0.1,336,313
987,4,326,14,826,100.5,100.5,0.2,336,322
988,6,326,14,818,100.5,100.5,0.2,340,304
989,6,325,14,816,100.5,100.5,0.1,340,327
990,6,325,14,825,100.5,100.5,0.1,345,327
991,6,325,14,827,100.5,100.5,0.1,345,304
992,6,325,14,832,100.5,100.5,0.1,336,308
993,6,327,14,842,100.5,100.5,0.1,340,308
994,6,333,14,842,100.5,100.5,0.2,340,304
995,6,335,14,834,100.5,100.5,0.1,327,313
996,6,336,14,829,100.5,100.5,0.1,327,313
997,4,334,14,813,100.5,100.5,0.2,336,304
998,4,334,14,808,100.5,100.5,0.0,336,304
999,4,331,14,807,100.5,100.5,0.1,322,318
1000,4,327,14,813,100.5,100.5,0.1,336,304
1001,6,324,13,824,100.5,100.5,0.1,336,313
1002,6,324,14,822,100.5,100.5,0.1,340,313
1003,6,325,13,824,100.5,100.5,0.1,340,308
1004,6,325,14,826,100.5,100.5,0.1,332,308
1005,6,325,14,826,100.5,100.5,0.2,332,313
1006,6,326,14,829,100.5,100.5,0.2,327,308
1007,6,326,14,830,100.5,100.5,0.1,327,308
1008,6,327,14,833,100.5,100.5,0.1,327,318
1009,6,327,14,823,100.5,100.5,0.1,322,313
1010,6,327,14,826,100.5,100.5,0.1,322,313
1011,6,327,14,829,100.5,100.5,0.2,345,290
1012,6,327,14,829,100.5,100.5,0.1,345,318
1013,6,326,17,823,100.5,100.5,0.1,340,313
1014,6,325,21,868,100.5,100.5,0.2,327,313
1015,6,329,21,916,100.5,100.5,0.1,327,290
1016,6,339,20,940,100.5,100.5,0.1,322,299
1017,6,346,20,939,100.5,100.5,0.1,322,290
1018,8,350,20,932,100.0,100.0,0.0,345,313
1019,6,353,20,921,100.5,100.0,0.1,345,308
1020,6,355,20,918,100.5,100.5,0.2,340,304
1021,6,356,20,905,100.5,100.0,0.1,332,304
1022,6,355,20,897,100.0,100.0,0.1,332,290
1023,6,355,20,899,100.0,100.5,0.1,332,304
1024,6,355,20,909,100.0,100.5,0.1,332,308
1025,6,356,20,917,100.5,100.0,0.1,336,290
1026,4,357,20,913,100.5,100.0,0.2,336,304
1027,6,357,20,906,100.5,100.5,0.2,336,318
1028,8,357,20,898,100.5,100.5,0.1,327,308
